player_id,hero_name,Adam Warlock,Angela,Black Panther,Black Widow,Blade,Bruce Banner,Captain America,Cloak & Dagger,Daredevil,Doctor Strange,Emma Frost,Gambit,Groot,Hawkeye,Hela,Human Torch,Invisible Woman,Iron Fist,Iron Man,Jeff The Land Shark,Loki,Luna Snow,Magik,Magneto,Mantis,Mister Fantastic,Moon Knight,Namor,Peni Parker,Phoenix,Psylocke,Rocket Raccoon,Scarlet Witch,Spider-Man,Squirrel Girl,Star-Lord,Storm,The Punisher,The Thing,Thor,Ultron,Venom,Winter Soldier,Wolverine
Сiri,Hela,,1.0,0.0,,,,,,,,0.0,0.75,1.0,,,,0.5,1.0,,1.0,0.0,,,0.7142857142857143,,,,1.0,0.0,,0.0,0.6,,,,,,,,,,0.0,0.5,0.5
Сiri,Luna Snow,,0.0,,,,,,1.0,,1.0,0.0,0.0,,,1.0,,,,,,,,,1.0,,,,1.0,,0.0,,,,,,,,,,,,,0.0,
Сiri,Magneto,,0.5,,,,1.0,1.0,,0.0,,1.0,0.8,1.0,,,1.0,1.0,,,,1.0,0.5,,,1.0,,1.0,,0.0,0.8333333333333334,1.0,0.0,,,,0.0,,,,,,,1.0,1.0
Сiri,Mister Fantastic,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,
Сiri,Phoenix,,0.5,0.0,,,,0.0,,0.5,,0.5,0.4444444444444444,1.0,,1.0,0.0,0.5,0.0,,,1.0,0.0,,0.42857142857142855,1.0,,,,,,0.5,0.6,,,,1.0,,,,,,1.0,,1.0
Сiri,Psylocke,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,0.0,0.0,0.6666666666666666,1.0,,,,,1.0,,0.0,,,,,,,,,,0.0,,1.0
Сiri,Spider-Man,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,
Сiri,Star-Lord,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
Сiri,Winter Soldier,,,0.0,,,,1.0,,1.0,0.0,0.6,0.5,0.4,1.0,,,0.3333333333333333,,,0.0,0.0,0.3333333333333333,,0.375,1.0,,,,,0.25,1.0,0.6666666666666666,,,,,,,,,,,,1.0
Сlegane,Magneto,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,
Сrime Wave,Winter Soldier,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,
Саша веник,Psylocke,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
Сластена,Gambit,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
Сһaоs,Doctor Strange,,,,,,,,,,,,0.5,,,,,0.0,,,,1.0,,,0.0,1.0,,,,,0.5,,,,1.0,,,,,,,,,0.0,
Сһaоs,Emma Frost,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
Сһaоs,Invisible Woman,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,
Сһaоs,Magneto,,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,
Сһaоs,Rocket Raccoon,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,
Тini,Angela,,,,,,,,,,0.0,,0.5,,,1.0,,,,,,,0.0,0.0,,,,,1.0,,,0.0,1.0,,,,1.0,,,,,,,,
Тini,Gambit,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
Тini,Groot,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
Тini,Luna Snow,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,
Тommy,Emma Frost,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
Тommy,Groot,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
Тommy,Magneto,,0.0,,,,,,,,1.0,,1.0,,,1.0,,0.5,,,,,,,,0.0,,,1.0,,,,,,,,0.0,,,,,,,0.0,
Тopsy kretts,Magneto,1.0,0.0,,,,,,0.0,,,0.0,1.0,0.0,,0.0,,0.0,,,,1.0,0.0,1.0,,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,1.0,0.0
Тriсky,Daredevil,,0.0,,,,,,,,,0.5,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,0.5,,,,0.0,,,,,,,,
Тriсky,Gambit,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,
Тriсky,Phoenix,,0.0,,,,,,,,,,0.0,0.6666666666666666,0.0,1.0,,0.3333333333333333,,,1.0,,0.0,,1.0,0.0,,0.0,,,,,1.0,,1.0,,,,,,0.0,,,,
Тriсky,Psylocke,1.0,1.0,,,,,,0.0,,,0.0,1.0,0.6666666666666666,,,,0.0,1.0,,1.0,0.75,0.5,,0.8,1.0,,,,,,,1.0,0.0,1.0,,0.5,,,,,,,,
Тriсky,Star-Lord,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,
Тwіlight,Adam Warlock,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
Тwіlight,Gambit,,0.6666666666666666,,,,,0.5,,0.0,0.5,0.5,,0.25,1.0,0.25,,0.35294117647058826,0.0,,0.0,0.5714285714285714,0.0,0.0,0.391304347826087,0.25,,0.0,1.0,,0.5,0.5555555555555556,0.6666666666666666,,0.0,,0.6666666666666666,,1.0,,,,0.6,0.0,1.0
Тwіlight,Invisible Woman,0.5,0.5,,,0.0,0.0,0.3333333333333333,,1.0,0.5,0.25,0.47368421052631576,0.46153846153846156,1.0,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,,0.0,0.3333333333333333,0.0,0.4117647058823529,0.5,0.4444444444444444,,,,0.8571428571428571,,1.0,0.5,,,0.75,0.2857142857142857,0.6666666666666666
Тwіlight,Loki,,0.0,,,,,,,,0.0,0.0,0.42857142857142855,1.0,1.0,0.0,,,1.0,,,,,,0.42857142857142855,0.4,,,0.0,,0.5,0.0,,,,,,,,,,,,0.5,1.0
Тwіlight,Luna Snow,,,,,,,,,,,0.5,,1.0,,,,,,,,1.0,,,0.0,1.0,,,,,1.0,0.0,0.0,,,,,,,,,,,,0.0
Тwіlight,Rocket Raccoon,,1.0,,1.0,,,1.0,,1.0,,0.75,0.3333333333333333,1.0,,1.0,,1.0,0.0,,,,,,0.3333333333333333,0.0,,,,0.0,0.75,1.0,,,,,0.0,,,,,,1.0,1.0,
ФентЛондо,Gambit,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,
Хzі,Hela,,1.0,,,,,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,,0.5,,,0.5,1.0,,,,,0.0,1.0,1.0,,,,1.0,,,,,,1.0,,
Хzі,Mantis,,1.0,,,,,,,,,,0.5,,0.0,,,0.5,,,,,,,1.0,,,1.0,,,0.0,,,,,,,,,,0.0,,,,
Хzі,Phoenix,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,
Хzі,Psylocke,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,
ЫЫе,Gambit,,1.0,0.0,,,,,,,0.0,,,,,,,0.5,,,,1.0,,0.0,0.6666666666666666,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0
Я o s a,Doctor Strange,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
Я o s a,Emma Frost,,,,,,,,,,,,0.5,0.0,,1.0,,0.5,,,,0.0,,,0.0,0.0,,,,,0.0,0.5,0.0,,,,,,,,,,1.0,0.0,
Я o s a,Groot,,,,,,,,,,,,0.6666666666666666,,,,,0.0,,,,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,0.5,
Я o s a,Magneto,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
Я vs Телки,Angela,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
Я_Дырка_,Moon Knight,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,
аbbs,Cloak & Dagger,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
аbbs,Invisible Woman,1.0,0.6666666666666666,,0.0,,,0.6666666666666666,,1.0,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.4,0.5,0.0,0.8,0.0,0.5,0.6153846153846154,0.5,0.5384615384615384,,0.5,,0.6,,0.0,,0.0,,1.0,0.16666666666666666,
аbbs,Luna Snow,,,,,,1.0,,1.0,1.0,,0.5,1.0,0.5,0.0,0.0,,0.0,,,,,,,0.5,,,0.0,,,1.0,1.0,1.0,,0.5,,,,,,1.0,,0.5,1.0,1.0
аbbs,Mantis,1.0,,,,,,,,,,0.5,0.0,1.0,,,,0.5,,,,,,,0.0,,,0.0,,,1.0,,,,,,,,,,,,,,
аbbs,Rocket Raccoon,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,0.0,0.3333333333333333,0.0,,,0.0,,,,,,,,0.5,0.0,
аbsol,Cloak & Dagger,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
аbsol,Invisible Woman,0.0,1.0,,,,,,,1.0,,,0.0,0.0,,,,,,,,1.0,,,0.5,,,,,,1.0,0.0,,,,,,,,,,,,,
аbsol,Luna Snow,,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.0
аbsol,Rocket Raccoon,,1.0,,,,,,,,,1.0,,,1.0,0.5,,1.0,0.5,,1.0,0.0,,1.0,,,,,,0.5,,,,,,,,,,0.0,,,1.0,,
аdm,Emma Frost,,,,,,,,,,1.0,,,1.0,0.0,0.5,,0.75,,,0.0,,0.0,0.0,0.0,,,1.0,1.0,,0.0,0.5,0.75,,1.0,,1.0,,,,,,,1.0,
аdm,Magneto,,,,,,,,,0.0,,,,,0.0,,,0.5,,,,,0.0,,,1.0,,,,,,1.0,1.0,,0.0,,,,,,,,,1.0,
аdm,Phoenix,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
аliаs,Magneto,,,,,,,0.0,,,,0.0,0.5,,,1.0,,0.0,,,,,0.0,,,,,0.0,1.0,,0.0,0.5,1.0,,,,0.0,,,,,,,,
аliаs,Mantis,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
аliаs,Rocket Raccoon,,,,,,,,,,1.0,0.0,0.5,1.0,,,,1.0,,,,,,,0.6666666666666666,,,,,,1.0,,,,1.0,,0.0,,,,,,,1.0,0.0
аlura,Doctor Strange,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
аlura,Groot,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
аlura,Hela,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
аlura,Invisible Woman,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,
аlura,Magneto,,0.6,,,,,1.0,,1.0,,1.0,1.0,0.0,,0.25,,0.625,1.0,,,,1.0,,,0.5,,,0.0,,0.6666666666666666,0.75,0.4,,,,0.5,,,,,,0.5,0.5,1.0
аlura,Namor,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
аlura,Phoenix,,,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
аlura,Psylocke,,0.0,,,,,0.0,,,,0.0,0.0,,,0.0,,0.5,,,,0.0,0.0,,0.25,0.0,,0.0,,,1.0,,0.25,,0.0,,,,,0.0,,,0.5,0.0,
аlura,Rocket Raccoon,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,
аlura,Thor,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
аlura,Venom,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
аlura,Winter Soldier,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,
аmora,Emma Frost,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
аmora,Gambit,,0.3333333333333333,,,,,1.0,,,,0.5,,,,0.0,,0.3333333333333333,,,,0.0,1.0,,0.25,0.0,,0.0,0.0,,1.0,,,,1.0,,1.0,,,,,,,0.0,
аmora,Invisible Woman,,1.0,,,,,,,0.0,,0.5,0.5,0.5,,1.0,,,,,,,,,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,1.0,0.8,,1.0,0.0,0.0,,1.0,,,,,0.5,1.0
аmora,Rocket Raccoon,,0.0,,,,,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,,,,,,
аpril,Black Widow,,0.0,,,,,,,1.0,,0.0,0.3333333333333333,0.0,0.0,,,0.0,,,,1.0,,,1.0,0.0,,,,,,,0.0,,,,0.0,1.0,,0.0,0.0,,0.0,0.0,
аpril,Hela,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
аpril,Phoenix,,,,,,,,,0.0,,0.5,0.5,,,,,1.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,1.0,,,,1.0,,0.0,,0.0
аquifer,Cloak & Dagger,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
аres.,Adam Warlock,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
аres.,Gambit,,0.2857142857142857,,,0.0,0.0,0.0,,0.5,0.5,0.4444444444444444,,0.75,,0.5,,0.3333333333333333,,,0.0,0.75,0.3333333333333333,,0.42857142857142855,0.5,0.6666666666666666,,1.0,1.0,0.4444444444444444,0.5454545454545454,0.8333333333333334,,,,0.5,,,,,,0.6666666666666666,0.25,
аres.,Hela,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
аres.,Invisible Woman,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,
аres.,Loki,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5625,0.5,1.0,1.0,,0.6,1.0,,1.0,,,,0.5833333333333334,0.5,,,,1.0,0.75,0.5,,,1.0,,0.6666666666666666,,,0.0,1.0,,0.5,1.0,0.5
аres.,Luna Snow,0.0,0.0,,,,,1.0,,1.0,,,,,,0.0,,1.0,,,,,,,1.0,0.0,,,,,1.0,,,,,,,,,,0.0,,,,
аres.,Magneto,,1.0,,,,,0.0,,1.0,,0.0,0.5,0.5,,,,0.5,1.0,,,0.3333333333333333,0.0,,,,,,,,0.0,0.0,0.5,,0.5,,0.0,,,,,,,0.0,1.0
аres.,Mantis,,,,,,,1.0,,,1.0,1.0,0.8,0.0,,1.0,,1.0,,1.0,,0.75,,,0.5,,,,,,,,,,,,1.0,,,,,,1.0,0.5,1.0
аres.,Rocket Raccoon,,0.0,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,0.0,,,,0.0,,,1.0,,,0.0,,,,,,,,1.0,,
аres.,Star-Lord,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
аrmоr,Angela,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,
аrmоr,Cloak & Dagger,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
аrmоr,Doctor Strange,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
аrmоr,Emma Frost,,,,,,,,,,,,0.5,0.0,,,,0.3333333333333333,,,,1.0,1.0,,0.5,,,1.0,,,0.0,,0.0,,,,0.5,,1.0,,1.0,,,1.0,0.0
аrmоr,Hela,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
аrmоr,Magneto,,0.3333333333333333,0.0,,,,0.5,1.0,1.0,1.0,0.5555555555555556,0.42857142857142855,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,,0.0,0.8333333333333334,0.0,,,0.75,1.0,,,1.0,0.7272727272727273,1.0,0.625,,0.0,,0.25,0.0,0.6666666666666666,,,,0.25,0.5,1.0
аrmоr,Mantis,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,0.0,1.0,,0.0,,,,,1.0,,0.0,0.5,,,,,,,,,,,,
аrmоr,Namor,,0.25,,,,,0.0,,,0.0,0.4,0.25,0.5,,0.4166666666666667,,0.4166666666666667,,,,,0.5,,0.4,0.0,1.0,,,,,,0.5,,0.0,,,,,,,,1.0,0.0,
аrmоr,Phoenix,,1.0,,,,0.0,,,,,0.8,0.875,1.0,,,,0.6,,1.0,1.0,1.0,0.0,,0.6,,1.0,,,,,,1.0,1.0,,,0.5,,1.0,,,,1.0,0.0,1.0
аrmоr,Star-Lord,,0.0,,,,,,,,,0.5,0.0,,,,,0.5,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.0,
аrmоr,The Punisher,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,0.5,,0.0,,1.0,,,,0.0,,,,1.0
аrmоr,Winter Soldier,,,,,,,,,,,0.0,0.5,0.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,0.0,0.0,0.0,,1.0,,,,,,,,1.0,,
аspеct,Magneto,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
аyаno,Invisible Woman,,,,,,,,,,,0.5,0.0,,,,,,,,,,,,0.5,0.5,,,,,0.5,,1.0,,,,,,,,,,,,
аyаno,Loki,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
аyаno,Luna Snow,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
аyаno,Star-Lord,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
аzurа,Gambit,,0.3333333333333333,,,,,,,,,1.0,,0.0,,0.5,,1.0,0.0,,,,0.0,,0.25,,0.5,,1.0,,,,0.0,,0.0,,1.0,,,,1.0,,,0.0,
аzurа,Invisible Woman,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,
аzurа,Jeff The Land Shark,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,
аzurа,Rocket Raccoon,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
гen,Psylocke,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,
еcо,Hela,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,0.0
еcо,Phoenix,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0
еdеn,Cloak & Dagger,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
еdеn,Invisible Woman,0.0,,,,,,,,,0.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.0,,0.0,,1.0,,,0.5,0.25,0.5,0.0,,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0,,,,,,,,0.0,,
еfan,Emma Frost,,,,0.0,,,,,,,,,,,,,0.3333333333333333,,,,,0.0,,0.5,,1.0,,,,0.0,0.0,1.0,,,,0.0,,,,,,0.0,1.0,
еfan,Gambit,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,
еfan,Invisible Woman,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
еfan,Magneto,,1.0,,,,1.0,,1.0,,0.0,1.0,0.5,,,,,0.4,,,1.0,,,,,1.0,0.0,,,,0.75,,1.0,,0.6666666666666666,,,,,,,,1.0,0.5,
еfan,Rocket Raccoon,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,0.0,
еffect,Cloak & Dagger,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
еffect,Invisible Woman,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,,,
еffect,Magneto,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,
еffect,Namor,,,,,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0
еffect,Psylocke,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,
еffect,Rocket Raccoon,,1.0,,,,,,,,1.0,,0.5,,,1.0,,0.0,1.0,,1.0,,,,0.3333333333333333,,,,,0.0,0.0,1.0,,,,,,,,,,,1.0,0.0,0.0
еlixiе,Invisible Woman,0.0,0.0,,,,,0.0,,,1.0,0.5,0.2222222222222222,1.0,,0.25,,,,,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.5,,0.0,0.0,1.0,0.45454545454545453,0.3333333333333333,1.0,,0.6666666666666666,,1.0,1.0,,0.0,,,0.0,0.5714285714285714,
еlixiе,Luna Snow,,,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,
еlixiе,Mantis,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
еlixiе,Rocket Raccoon,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
еlуsia,Cloak & Dagger,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,
еlуsia,Emma Frost,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
еlуsia,Gambit,,1.0,,,,,0.0,,,,0.0,,0.4,,0.0,,0.4,1.0,,,0.0,,0.0,0.2,0.0,,,,,0.5,0.25,0.0,,0.0,,,,1.0,,,,,0.0,
еlуsia,Invisible Woman,,1.0,,,,,0.0,,,1.0,0.3333333333333333,0.75,0.0,,0.5,,,1.0,1.0,,0.5,0.0,,0.5555555555555556,1.0,,,0.5,0.0,0.0,0.0,0.25,,,,,,,0.0,1.0,,1.0,1.0,1.0
еlуsia,Loki,,,,,,,,,,0.5,1.0,0.5,0.0,,0.0,,1.0,1.0,,,,,,0.4,0.5,,,,1.0,1.0,0.5,1.0,,,,0.0,,,,0.0,,,1.0,0.0
еlуsia,Magneto,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
еlуsia,Rocket Raccoon,,,,,,,,,0.0,0.0,0.0,,1.0,,1.0,,0.0,0.0,,,,1.0,,,0.5,0.0,,,1.0,0.0,,,,,,,,,,0.0,,,,
еman,Gambit,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,
еnkidu,Invisible Woman,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,,,,
еthel,Invisible Woman,,0.5,,,,,,,,,0.0,0.5,0.0,,0.0,,,0.0,,,,,,0.3333333333333333,0.0,,,,,1.0,0.0,0.0,,1.0,,0.0,,,,,,0.0,,
еthel,Luna Snow,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
еthel,Mantis,,0.0,,,,,,0.0,,0.0,1.0,0.0,,,0.5,,0.6666666666666666,,,,,0.0,1.0,0.2,,1.0,,0.0,1.0,0.25,,1.0,,1.0,,0.6666666666666666,,,,,,1.0,0.5,
еthel,Rocket Raccoon,,,,,,,,,,,1.0,,,,0.0,,,,,0.0,,,,0.0,1.0,,,0.0,1.0,,1.0,,,,,1.0,,,,,,,,
еusher,Emma Frost,,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,
еusher,Hela,,,,,,,,,,,0.8,1.0,0.5,,,,0.7,0.0,,,0.75,0.5,1.0,0.7142857142857143,,1.0,,0.75,,0.5,,0.8,,,,1.0,,,,,,1.0,1.0,1.0
еusher,Loki,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,
еusher,Magneto,,1.0,,,,,,,,,,0.0,,,0.5,,0.5,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,0.0,,,,,
еusher,Mantis,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,
еusher,Phoenix,,0.6,,,,0.0,1.0,,1.0,0.6666666666666666,0.6,0.5,0.8333333333333334,,0.0,,0.5555555555555556,,,1.0,0.5,1.0,,0.5833333333333334,0.6666666666666666,0.0,0.0,,0.0,,1.0,0.7,,1.0,,0.6,,1.0,,,,0.5,0.5,0.6666666666666666
