match_id,team_id,hero_name,won
6711694_1764874369_1292084_11001_22,1,"Emma Frost, Hela, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",1
6711694_1765037895_1310219_11001_22,0,"Angela, Invisible Woman, Magneto, Mantis, Phoenix, Rocket Raccoon",0
6711694_1765037895_1310219_11001_22,1,"Adam Warlock, Angela, Invisible Woman, Magneto, Mantis, Phoenix",1
6711694_1765051115_1310401_11001_22,0,"Daredevil, Hawkeye, Invisible Woman, Psylocke, Rocket Raccoon, Venom",1
6711694_1765051115_1310401_11001_22,1,"Invisible Woman, Magneto, Peni Parker, Rocket Raccoon, Star-Lord, Winter Soldier",0
6711694_1765055992_1310486_11001_22,0,"Daredevil, Gambit, Magik, Magneto, Rocket Raccoon, Venom",1
6711694_1765055992_1310486_11001_22,1,"Daredevil, Emma Frost, Gambit, Phoenix, Rocket Raccoon, Venom",0
6711694_1765074257_1310740_11001_22,0,"Gambit, Groot, Invisible Woman, Mantis, Psylocke, Thor",0
6711694_1765074257_1310740_11001_22,1,"Angela, Gambit, Invisible Woman, Magneto, Psylocke, Venom",1
6711696_1764093392_1267020_11001_22,0,"Angela, Groot, Jeff The Land Shark, Rocket Raccoon, Spider-Man, Winter Soldier",0
6711696_1764093392_1267020_11001_22,1,"Hawkeye, Invisible Woman, Magneto, Peni Parker, Rocket Raccoon, Spider-Man",1
6711696_1764793168_1288081_11001_22,0,"Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix, Spider-Man",0
6711696_1764793168_1288081_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Phoenix",1
6711696_1764891087_1310325_11001_22,0,"Emma Frost, Gambit, Luna Snow, Magik, Magneto, Star-Lord",0
6711696_1764891087_1310325_11001_22,1,"Angela, Gambit, Iron Fist, Luna Snow, Magneto, Winter Soldier",1
6711696_1765036192_2042168_11001_22,0,"Hawkeye, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
6711696_1765036192_2042168_11001_22,1,"Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Winter Soldier, Wolverine",1
6711696_1765036307_2042171_11001_22,0,"Emma Frost, Gambit, Magneto, Psylocke, Rocket Raccoon, Star-Lord",1
6711696_1765036307_2042171_11001_22,1,"Bruce Banner, Gambit, Magneto, Magneto, Moon Knight, Phoenix",0
6711696_1765036677_2042174_11001_22,0,"Captain America, Groot, Hela, Invisible Woman, Phoenix, Rocket Raccoon",1
6711696_1765036677_2042174_11001_22,1,"Cloak & Dagger, Groot, Hela, Invisible Woman, Magneto, Phoenix",0
6711697_1763410562_1318112_11001_22,0,"Doctor Strange, Gambit, Groot, Invisible Woman, Magneto, Namor",1
6711697_1763410562_1318112_11001_22,1,"Gambit, Hela, Magneto, Phoenix, Rocket Raccoon, Venom",0
6711697_1764515935_1267157_11001_22,0,"Emma Frost, Gambit, Iron Fist, Psylocke, Rocket Raccoon, Rocket Raccoon",0
6711697_1764515935_1267157_11001_22,1,"Angela, Cloak & Dagger, Invisible Woman, Magneto, Psylocke, Star-Lord",1
6711697_1764620842_1267010_11001_22,0,"Gambit, Invisible Woman, Magneto, Mister Fantastic, Star-Lord, Venom",0
6711697_1764620842_1267010_11001_22,1,"Angela, Gambit, Hawkeye, Invisible Woman, Magneto, Star-Lord",1
6711698_1763476301_1292007_11001_22,0,"Gambit, Groot, Hela, Magneto, Phoenix, Rocket Raccoon",1
6711698_1763476301_1292007_11001_22,1,"Emma Frost, Gambit, Hela, Invisible Woman, Spider-Man, Venom",0
6711698_1763578148_1267054_11001_22,0,"Adam Warlock, Doctor Strange, Gambit, Groot, Invisible Woman, Magneto",1
6711698_1763578148_1267054_11001_22,1,"Black Widow, Emma Frost, Gambit, Mantis, Phoenix, Rocket Raccoon",0
6711698_1764344809_1231086_11001_22,0,"Captain America, Emma Frost, Groot, Invisible Woman, Luna Snow, Phoenix",1
6711698_1764344809_1231086_11001_22,1,"Captain America, Emma Frost, Invisible Woman, Luna Snow, Phoenix, Wolverine",0
6711698_1764377320_1231426_11001_22,0,"Gambit, Groot, Invisible Woman, Loki, Magneto, Phoenix",1
6711698_1764377320_1231426_11001_22,1,"Gambit, Groot, Invisible Woman, Loki, Magneto, Phoenix",0
6711698_1765041329_1272225_11001_22,0,"Captain America, Emma Frost, Gambit, Phoenix, Rocket Raccoon, Winter Soldier",0
6711698_1765041329_1272225_11001_22,1,"Captain America, Emma Frost, Gambit, Invisible Woman, Phoenix, Psylocke",1
6711698_1765041922_1272234_11001_22,0,"Captain America, Invisible Woman, Loki, Magneto, Phoenix, Winter Soldier",1
6711698_1765041922_1272234_11001_22,1,"Emma Frost, Invisible Woman, Magneto, Mantis, Phoenix, Winter Soldier",0
6711699_1764887952_1288113_11001_22,0,"Gambit, Magneto, Peni Parker, Phoenix, Rocket Raccoon, Wolverine",1
6711699_1764887952_1288113_11001_22,1,"Emma Frost, Gambit, Groot, Magneto, Rocket Raccoon, Winter Soldier",0
6711700_1763836593_1310175_11001_22,0,"Black Widow, Groot, Invisible Woman, Loki, Magneto, Phoenix",0
6711700_1763836593_1310175_11001_22,1,"Groot, Invisible Woman, Magik, Magneto, Psylocke, Rocket Raccoon",1
6711700_1764793841_1318276_11001_22,0,"Gambit, Jeff The Land Shark, Luna Snow, Magneto, Phoenix, The Punisher",0
6711700_1764793841_1318276_11001_22,1,"Captain America, Cloak & Dagger, Gambit, Hela, Phoenix, Venom",1
6711701_1761927517_2042005_11001_22,0,"Groot, Hela, Luna Snow, Magik, Magneto, Rocket Raccoon",1
6711701_1761927517_2042005_11001_22,1,"Angela, Hela, Luna Snow, Magneto, Rocket Raccoon, The Punisher",0
6711701_1765041092_1245212_11001_22,0,"Angela, Emma Frost, Loki, Luna Snow, Psylocke, Winter Soldier",1
6711701_1765041092_1245212_11001_22,1,"Angela, Daredevil, Emma Frost, Luna Snow, Psylocke, Rocket Raccoon",0
6711701_1765069472_1245555_11001_22,0,"Emma Frost, Gambit, Groot, Hawkeye, Rocket Raccoon, Star-Lord",1
6711701_1765069472_1245555_11001_22,1,"Black Widow, Gambit, Invisible Woman, Moon Knight, Rocket Raccoon, Winter Soldier",0
6711701_1765076493_1245632_11001_22,0,"Blade, Gambit, Hela, Invisible Woman, Iron Fist, Magneto",0
6711701_1765076493_1245632_11001_22,1,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Star-Lord",1
6711703_1764899953_1288250_11001_22,0,"Gambit, Groot, Loki, Magneto, Mantis, Star-Lord",1
6711703_1764899953_1288250_11001_22,1,"Gambit, Invisible Woman, Magneto, Mantis, Moon Knight, Winter Soldier",0
6711704_1764876441_1310117_11001_22,0,"Bruce Banner, Gambit, Invisible Woman, Magneto, The Punisher, Winter Soldier",0
6711704_1764876441_1310117_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, The Punisher",1
6711705_1763917396_1245225_11001_22,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Spider-Man",0
6711705_1763917396_1245225_11001_22,1,"Angela, Emma Frost, Gambit, Invisible Woman, Phoenix, Spider-Man",1
6711705_1764605238_2042022_11001_22,0,"Luna Snow, Magneto, Moon Knight, Peni Parker, Rocket Raccoon, Storm",0
6711705_1764605238_2042022_11001_22,1,"Groot, Hela, Loki, Magneto, Phoenix, Rocket Raccoon",1
6711706_1764544143_2042144_11001_22,0,"Captain America, Emma Frost, Gambit, Loki, Mantis, Phoenix",1
6711706_1764544143_2042144_11001_22,1,"Emma Frost, Gambit, Loki, Magneto, Mantis, Phoenix",0
6711706_1764713780_1291122_11001_22,0,"Black Widow, Gambit, Invisible Woman, Magneto, Phoenix, Phoenix",0
6711706_1764713780_1291122_11001_22,1,"Emma Frost, Gambit, Loki, Magneto, Mantis, Phoenix",1
6711707_1764535515_1310554_11001_22,0,"Angela, Daredevil, Gambit, Invisible Woman, Magneto, Winter Soldier",0
6711707_1764535515_1310554_11001_22,1,"Daredevil, Doctor Strange, Gambit, Invisible Woman, Venom, Winter Soldier",1
6711707_1764878584_1290124_11001_22,0,"Emma Frost, Gambit, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
6711707_1764878584_1290124_11001_22,1,"Emma Frost, Gambit, Groot, Phoenix, Psylocke, Rocket Raccoon",0
6711707_1765045569_1292205_11001_22,0,"Emma Frost, Groot, Invisible Woman, Luna Snow, Phoenix, Psylocke",0
6711707_1765045569_1292205_11001_22,1,"Emma Frost, Groot, Loki, Phoenix, Rocket Raccoon, Wolverine",0
6711708_1764527663_1291166_11001_22,0,"Emma Frost, Gambit, Groot, Invisible Woman, Mantis, Phoenix",1
6711708_1764527663_1291166_11001_22,1,"Emma Frost, Gambit, Groot, Loki, Phoenix, Rocket Raccoon",0
6711709_1764277305_1311011_11001_22,0,"Gambit, Invisible Woman, Phoenix, Rocket Raccoon, Venom, Wolverine",1
6711709_1764277305_1311011_11001_22,1,"Angela, Gambit, Invisible Woman, Loki, Magneto, Phoenix",0
6711710_1764616380_1231167_11001_22,0,"Captain America, Doctor Strange, Gambit, Invisible Woman, Phoenix, Psylocke",1
6711710_1764616380_1231167_11001_22,1,"Black Panther, Gambit, Invisible Woman, Magneto, Psylocke, The Thing",0
6711710_1764636813_1231386_11001_22,0,"Magneto, Mantis, Rocket Raccoon, Star-Lord, Venom, Winter Soldier",0
6711710_1764636813_1231386_11001_22,1,"Emma Frost, Hawkeye, Luna Snow, Magneto, Phoenix, Rocket Raccoon",1
6711710_1764874178_1288081_11001_22,0,"Angela, Cloak & Dagger, Groot, Invisible Woman, Moon Knight, Psylocke",0
6711710_1764874178_1288081_11001_22,1,"Emma Frost, Groot, Invisible Woman, Psylocke, Rocket Raccoon, Winter Soldier",1
6711711_1764425663_1291089_11001_22,0,"Daredevil, Groot, Luna Snow, Magneto, Psylocke, Rocket Raccoon",1
6711711_1764425663_1291089_11001_22,1,"Captain America, Daredevil, Groot, Luna Snow, Rocket Raccoon, Venom",0
6711711_1764881220_1272168_11001_22,0,"Angela, Gambit, Magneto, Phoenix, Rocket Raccoon, Wolverine",0
6711711_1764881220_1272168_11001_22,1,"Angela, Gambit, Hawkeye, Magik, Magneto, Rocket Raccoon",1
6711712_1764016483_1267054_11001_22,0,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Psylocke",0
6711712_1764016483_1267054_11001_22,1,"Angela, Gambit, Groot, Invisible Woman, Phoenix, Psylocke",1
6711712_1764543024_1267104_11001_22,0,"Gambit, Groot, Invisible Woman, Magneto, Magneto, Star-Lord",0
6711712_1764543024_1267104_11001_22,1,"Gambit, Groot, Invisible Woman, Magneto, Star-Lord, Winter Soldier",1
6711712_1764553785_1267228_11001_22,0,"Cloak & Dagger, Emma Frost, Luna Snow, Magneto, Psylocke, Winter Soldier",0
6711712_1764553785_1267228_11001_22,1,"Emma Frost, Luna Snow, Magneto, Phoenix, Psylocke, Rocket Raccoon",1
6711713_1764898915_2042180_11001_22,0,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Namor",0
6711713_1764898915_2042180_11001_22,1,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Namor",1
6711713_1765066532_1311339_11001_22,0,"Gambit, Invisible Woman, Magneto, Phoenix, Psylocke, Venom",1
6711713_1765066532_1311339_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Psylocke, Venom, Wolverine",0
6711715_1763748890_1311210_11001_22,0,"Cloak & Dagger, Emma Frost, Gambit, Hela, Magneto, Phoenix",0
6711715_1763748890_1311210_11001_22,1,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Psylocke",1
6711718_1763846267_1292032_11001_22,0,"Emma Frost, Gambit, Groot, Invisible Woman, Star-Lord, Winter Soldier",1
6711718_1763846267_1292032_11001_22,1,"Emma Frost, Gambit, Gambit, Invisible Woman, Moon Knight, Winter Soldier",0
6711718_1765057822_1310478_11001_22,0,"Captain America, Emma Frost, Hela, Luna Snow, Mantis, Psylocke",0
6711718_1765057822_1310478_11001_22,1,"Captain America, Emma Frost, Luna Snow, Mantis, Phoenix, Psylocke",1
6711721_1764969838_1245172_11001_22,0,"Cloak & Dagger, Groot, Invisible Woman, Magneto, Moon Knight, Winter Soldier",0
6711721_1764969838_1245172_11001_22,1,"Groot, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix, Psylocke",1
6711721_1765033806_1272083_11001_22,0,"Doctor Strange, Emma Frost, Gambit, Hawkeye, Loki, Wolverine",0
6711721_1765033806_1272083_11001_22,1,"Doctor Strange, Emma Frost, Gambit, Loki, Mantis, Scarlet Witch",1
6711721_1765036295_1272124_11001_22,0,"Angela, Gambit, Magneto, Phoenix, Rocket Raccoon, Star-Lord",1
6711721_1765036295_1272124_11001_22,1,"Emma Frost, Gambit, Groot, Rocket Raccoon, Spider-Man, Winter Soldier",0
6711721_1765047289_1272289_11001_22,0,"Emma Frost, Gambit, Groot, Invisible Woman, Mantis, Moon Knight",0
6711721_1765047289_1272289_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Star-Lord",1
6711722_1764710476_1311274_11001_22,0,"Angela, Gambit, Loki, Magneto, Mantis, Winter Soldier",0
6711722_1764710476_1311274_11001_22,1,"Doctor Strange, Gambit, Invisible Woman, Loki, Magik, Winter Soldier",1
6711722_1764876015_1272093_11001_22,0,"Cloak & Dagger, Groot, Hela, Invisible Woman, Magneto, Winter Soldier",0
6711722_1764876015_1272093_11001_22,1,"Daredevil, Emma Frost, Groot, Hela, Invisible Woman, Rocket Raccoon",1
6711722_1764888815_1272257_11001_22,0,"Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon, Thor",1
6711722_1764888815_1272257_11001_22,1,"Invisible Woman, Magneto, Peni Parker, Phoenix, Psylocke, Rocket Raccoon",0
6711722_1765050124_1291284_11001_22,0,"Gambit, Groot, Invisible Woman, Mantis, Phoenix, Venom",0
6711722_1765050124_1291284_11001_22,1,"Gambit, Groot, Jeff The Land Shark, Magneto, Mantis, Phoenix",1
6711723_1763931881_1290017_11001_22,0,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Psylocke",1
6711723_1763931881_1290017_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",0
6711723_1764100911_2042011_11001_22,0,"Groot, Luna Snow, Magneto, Mister Fantastic, Psylocke, Rocket Raccoon",0
6711723_1764100911_2042011_11001_22,1,"Emma Frost, Groot, Luna Snow, Phoenix, Psylocke, Rocket Raccoon",1
6711724_1763496812_1311278_11001_22,0,"Angela, Gambit, Magneto, Phoenix, Rocket Raccoon, Star-Lord",0
6711724_1763496812_1311278_11001_22,1,"Angela, Gambit, Invisible Woman, Magneto, Phoenix, Wolverine",1
6711724_1764013772_1290004_11001_22,0,"Captain America, Gambit, Loki, Magneto, Mantis, Psylocke",0
6711724_1764013772_1290004_11001_22,1,"Angela, Black Widow, Captain America, Gambit, Psylocke, Rocket Raccoon",1
6711724_1764448197_2042004_11001_22,0,"Doctor Strange, Emma Frost, Invisible Woman, Loki, Phoenix, Psylocke",0
6711724_1764448197_2042004_11001_22,1,"Emma Frost, Invisible Woman, Magik, Magneto, Phoenix, Rocket Raccoon",1
6711724_1764613016_1292112_11001_22,0,"Black Panther, Emma Frost, Invisible Woman, Psylocke, Rocket Raccoon, Winter Soldier",0
6711724_1764613016_1292112_11001_22,1,"Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Spider-Man",1
6711724_1764700637_1292102_11001_22,0,"Bruce Banner, Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord",1
6711724_1764700637_1292102_11001_22,1,"Captain America, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
6711724_1764870556_1290009_11001_22,0,"Captain America, Daredevil, Invisible Woman, Luna Snow, Magneto, Rocket Raccoon",1
6711724_1764870556_1290009_11001_22,1,"Groot, Invisible Woman, Iron Fist, Magneto, Rocket Raccoon, Winter Soldier",0
6711725_1764798246_1310091_11001_22,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Winter Soldier, Winter Soldier",0
6711725_1764798246_1310091_11001_22,1,"Emma Frost, Gambit, Groot, Loki, Mantis, Winter Soldier",1
6711728_1764344104_1288063_11001_22,0,"Angela, Captain America, Captain America, Gambit, Invisible Woman, Winter Soldier",1
6711728_1764344104_1288063_11001_22,1,"Gambit, Groot, Hela, Invisible Woman, Namor, Phoenix",0
6711728_1764617475_1311072_11001_22,0,"Hela, Luna Snow, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",0
6711728_1764617475_1311072_11001_22,1,"Angela, Cloak & Dagger, Hela, Luna Snow, Magneto, Phoenix",1
6711729_1764788956_1267183_11001_22,0,"Emma Frost, Groot, Invisible Woman, Rocket Raccoon, Star-Lord, Winter Soldier",1
6711729_1764788956_1267183_11001_22,1,"Groot, Invisible Woman, Magneto, Rocket Raccoon, Spider-Man, Winter Soldier",0
6711730_1764187240_1231144_11001_22,0,"Angela, Emma Frost, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0
6711730_1764187240_1231144_11001_22,1,"Captain America, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Star-Lord",1
6711730_1764425009_1272052_11001_22,0,"Captain America, Emma Frost, Invisible Woman, Iron Fist, Loki, Star-Lord",0
6711730_1764425009_1272052_11001_22,1,"Invisible Woman, Luna Snow, Magneto, Phoenix, Spider-Man, Venom",1
6711730_1764795423_2042232_11001_22,0,"Angela, Gambit, Gambit, Magneto, Mantis, Phoenix",1
6711730_1764795423_2042232_11001_22,1,"Angela, Gambit, Loki, Magneto, Mantis, Phoenix",0
6711730_1764942597_1292020_11001_22,0,"Gambit, Magneto, Mantis, Phoenix, Venom, Winter Soldier",0
6711730_1764942597_1292020_11001_22,1,"Gambit, Invisible Woman, Magneto, Phoenix, Spider-Man, Winter Soldier",1
6711730_1764951286_1292124_11001_22,0,"Gambit, Groot, Loki, Magneto, Mantis, Star-Lord",0
6711730_1764951286_1292124_11001_22,1,"Doctor Strange, Gambit, Invisible Woman, Magneto, Psylocke, Star-Lord",1
6711730_1764956512_1292190_11001_22,0,"Angela, Invisible Woman, Peni Parker, Phoenix, Rocket Raccoon, Star-Lord",1
6711730_1764956512_1292190_11001_22,1,"Angela, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Star-Lord",0
6711730_1765033306_1290059_11001_22,0,"Invisible Woman, Invisible Woman, Mantis, Psylocke, Star-Lord, Venom",0
6711730_1765033306_1290059_11001_22,1,"Doctor Strange, Hela, Invisible Woman, Rocket Raccoon, Venom, Winter Soldier",1
6711730_1765048749_1290230_11001_22,0,"Gambit, Hela, Invisible Woman, Magneto, Phoenix, Venom",1
6711730_1765048749_1290230_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Winter Soldier",0
6711731_1764745113_1288631_11001_22,0,"Emma Frost, Gambit, Groot, Hela, Psylocke, Rocket Raccoon",1
6711731_1764745113_1288631_11001_22,1,"Gambit, Groot, Jeff The Land Shark, Magneto, Phoenix, Wolverine",0
6711731_1764778172_1288086_11001_22,0,"Captain America, Daredevil, Gambit, Groot, Jeff The Land Shark, Winter Soldier",0
6711731_1764778172_1288086_11001_22,1,"Angela, Daredevil, Gambit, Magneto, Phoenix, Rocket Raccoon",1
6711731_1764800934_1288411_11001_22,0,"Emma Frost, Iron Fist, Jeff The Land Shark, Peni Parker, Psylocke, Rocket Raccoon",1
6711731_1764800934_1288411_11001_22,1,"Groot, Invisible Woman, Loki, Magneto, Phoenix, Psylocke",0
6711731_1765011251_1292534_11001_22,0,"Groot, Invisible Woman, Magneto, Moon Knight, Phoenix, Rocket Raccoon",1
6711731_1765011251_1292534_11001_22,1,"Invisible Woman, Loki, Magneto, Mantis, Moon Knight, Thor",0
6711731_1765030440_1292761_11001_22,0,"Groot, Invisible Woman, Luna Snow, Magneto, Psylocke, Winter Soldier",0
6711731_1765030440_1292761_11001_22,1,"Emma Frost, Groot, Invisible Woman, Psylocke, Rocket Raccoon, Scarlet Witch",1
6711732_1765035712_1267102_11001_22,0,"Doctor Strange, Emma Frost, Invisible Woman, Rocket Raccoon, Spider-Man, Wolverine",1
6711732_1765035712_1267102_11001_22,1,"Groot, Invisible Woman, Luna Snow, Mantis, Phoenix, The Thing",0
6711733_1764713247_1288261_11001_22,0,"Gambit, Invisible Woman, Magneto, Rocket Raccoon, Scarlet Witch, Winter Soldier",0
6711733_1764713247_1288261_11001_22,1,"Daredevil, Gambit, Invisible Woman, Star-Lord, Venom, Wolverine",1
6711734_1764175293_1231003_11001_22,0,"Captain America, Gambit, Magik, Magneto, Mantis, Star-Lord",1
6711734_1764175293_1231003_11001_22,1,"Gambit, Invisible Woman, Rocket Raccoon, Spider-Man, Star-Lord, Venom",0
6711734_1765052132_1318126_11001_22,0,"Emma Frost, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
6711734_1765052132_1318126_11001_22,1,"Emma Frost, Invisible Woman, Loki, Magneto, Phoenix, Psylocke",1
6711734_1765056376_1318196_11001_22,0,"Angela, Gambit, Loki, Magneto, Mantis, Phoenix",1
6711734_1765056376_1318196_11001_22,1,"Angela, Gambit, Loki, Magneto, Mantis, Psylocke",0
6711737_1763841712_1288026_11001_22,0,"Emma Frost, Gambit, Loki, Magneto, Phoenix, Psylocke",1
6711737_1763841712_1288026_11001_22,1,"Gambit, Magneto, Phoenix, Psylocke, Rocket Raccoon, Star-Lord",0
6711737_1764957341_2042022_11001_22,0,"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Psylocke",1
6711737_1764957341_2042022_11001_22,1,"Gambit, Groot, Hawkeye, Invisible Woman, Magneto, Psylocke",0
6711737_1765061500_1288447_11001_22,0,"Daredevil, Emma Frost, Hela, Invisible Woman, Mantis, Spider-Man",0
6711737_1765061500_1288447_11001_22,1,"Daredevil, Groot, Hela, Invisible Woman, Magneto, Mantis",1
6711740_1765056525_1310413_11001_22,0,"Angela, Doctor Strange, Gambit, Invisible Woman, Iron Fist, Magik",1
6711740_1765056525_1310413_11001_22,1,"Doctor Strange, Gambit, Iron Fist, Rocket Raccoon, Spider-Man, Star-Lord",0
6711741_1763415325_1245278_11001_22,0,"Daredevil, Gambit, Groot, Luna Snow, Squirrel Girl, Wolverine",0
6711741_1763415325_1245278_11001_22,1,"Daredevil, Gambit, Groot, Loki, Magneto, Mister Fantastic",1
6711741_1764102954_1267033_11001_22,0,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Star-Lord",1
6711741_1764102954_1267033_11001_22,1,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
6711741_1764376725_1245294_11001_22,0,"Emma Frost, Gambit, Groot, Loki, Luna Snow, Psylocke",1
6711741_1764376725_1245294_11001_22,1,"Angela, Cloak & Dagger, Gambit, Groot, Jeff The Land Shark, Psylocke",0
6711741_1764974641_1231281_11001_22,0,"Daredevil, Gambit, Invisible Woman, Magneto, Psylocke, Venom",1
6711741_1764974641_1231281_11001_22,1,"Gambit, Hela, Invisible Woman, Iron Fist, Magneto, Venom",0
6711741_1764976757_1231306_11001_22,0,"Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",1
6711741_1764976757_1231306_11001_22,1,"Emma Frost, Groot, Invisible Woman, Luna Snow, Phoenix, Psylocke",0
6711741_1764979723_1231335_11001_22,0,"Angela, Captain America, Invisible Woman, Luna Snow, Phoenix, Psylocke",0
6711741_1764979723_1231335_11001_22,1,"Captain America, Emma Frost, Invisible Woman, Phoenix, Psylocke, Rocket Raccoon",1
6711742_1764277550_1267143_11001_22,0,"Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Star-Lord, Winter Soldier",0
6711742_1764277550_1267143_11001_22,1,"Invisible Woman, Magneto, Mantis, Moon Knight, Phoenix, Wolverine",1
6711749_1764519930_1245153_11001_22,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",1
6711749_1764519930_1245153_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",0
6711750_1763433590_1291256_11001_22,0,"Bruce Banner, Gambit, Hawkeye, Invisible Woman, Moon Knight, Peni Parker",1
6711750_1763433590_1291256_11001_22,1,"Gambit, Invisible Woman, Magneto, Phoenix, Spider-Man, Venom",0
6711752_1764979956_1272176_11001_22,0,"Captain America, Emma Frost, Invisible Woman, Luna Snow, Phoenix, Psylocke",1
6711752_1764979956_1272176_11001_22,1,"Captain America, Invisible Woman, Luna Snow, Magneto, Phoenix, Star-Lord",0
6711752_1765012532_1272551_11001_22,0,"Gambit, Hela, Jeff The Land Shark, Magneto, Thor, Winter Soldier",1
6711752_1765012532_1272551_11001_22,1,"Hela, Iron Fist, Luna Snow, Moon Knight, Rocket Raccoon, The Thing",0
6711756_1763249456_1288333_11001_22,0,"Doctor Strange, Gambit, Invisible Woman, Magneto, Mantis, Winter Soldier",1
6711756_1763249456_1288333_11001_22,1,"Gambit, Invisible Woman, Magneto, Mantis, Phoenix, Star-Lord",0
6711757_1764370687_2042017_11001_22,0,"Adam Warlock, Doctor Strange, Invisible Woman, Magneto, Peni Parker, Rocket Raccoon",1
6711757_1764370687_2042017_11001_22,1,"Adam Warlock, Groot, Invisible Woman, Luna Snow, Magneto, Phoenix",0
6711758_1764970303_1231042_11001_22,0,"Angela, Gambit, Luna Snow, Magneto, Mantis, Phoenix",0
6711758_1764970303_1231042_11001_22,1,"Angela, Gambit, Luna Snow, Magneto, Mantis, Phoenix",1
6711758_1764981570_1231112_11001_22,0,"Invisible Woman, Magneto, Peni Parker, Phoenix, Rocket Raccoon, Star-Lord",0
6711758_1764981570_1231112_11001_22,1,"Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",1
6711760_1762624317_1318086_11001_22,0,"Hela, Invisible Woman, Magneto, Namor, Rocket Raccoon, Venom",0
6711760_1762624317_1318086_11001_22,1,"Cloak & Dagger, Luna Snow, Magik, Magneto, Venom, Winter Soldier",1
6711762_1764203748_1291191_11001_22,0,"Bruce Banner, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",0
6711762_1764203748_1291191_11001_22,1,"Emma Frost, Gambit, Groot, Invisible Woman, Loki, Psylocke",1
6711762_1764980823_1292154_11001_22,0,"Angela, Daredevil, Invisible Woman, Magik, Peni Parker, Rocket Raccoon",0
6711762_1764980823_1292154_11001_22,1,"Daredevil, Emma Frost, Invisible Woman, Phoenix, Rocket Raccoon, Thor",1
6711762_1764986625_1292212_11001_22,0,"Emma Frost, Gambit, Magneto, Phoenix, Psylocke, Rocket Raccoon",1
6711762_1764986625_1292212_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Spider-Man",0
6711763_1764426857_1288053_11001_22,0,"Doctor Strange, Gambit, Hela, Magneto, Rocket Raccoon, Star-Lord",1
6711763_1764426857_1288053_11001_22,1,"Doctor Strange, Gambit, Hela, Invisible Woman, Magneto, Mantis",0
6711763_1764440629_1288288_11001_22,0,"Doctor Strange, Gambit, Invisible Woman, Iron Fist, Magneto, Phoenix",1
6711763_1764440629_1288288_11001_22,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Phoenix",0
6711764_1761939903_1318139_11001_22,0,"Adam Warlock, Angela, Daredevil, Luna Snow, Rocket Raccoon, Star-Lord",0
6711764_1761939903_1318139_11001_22,1,"Black Widow, Daredevil, Luna Snow, Magneto, Rocket Raccoon, Star-Lord",1
6711764_1763920695_1311213_11001_22,0,"Angela, Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon",0
6711764_1763920695_1311213_11001_22,1,"Gambit, Luna Snow, Magneto, Magneto, Phoenix, The Punisher",1
